date,product,quantity,price
12/08/2016,E,2,69
13/08/2016,F,3,70
14/08/2016,D,8,68
15/08/2016,D,5,68
16/08/2016,D,10,68
17/08/2016,D,5,68
18/08/2016,C,3,67
19/08/2016,B,5,66
20/08/2016,A,5,65
21/08/2016,A,5,65
22/08/2016,D,5,68
23/08/2016,C,1,67
24/08/2016,A,7,65
25/08/2016,B,3,66
26/08/2016,D,3,68
27/08/2016,A,6,65
28/08/2016,E,8,69
29/08/2016,E,1,69
30/08/2016,B,7,66
31/08/2016,F,10,70
1/09/2016,A,6,65
2/09/2016,B,3,66
3/09/2016,A,4,65
4/09/2016,B,10,66
5/09/2016,D,6,68
6/09/2016,F,3,70
7/09/2016,F,1,70
8/09/2016,E,8,69
9/09/2016,D,3,68
10/09/2016,F,9,70
11/09/2016,A,8,65
12/09/2016,D,10,68
13/09/2016,E,3,69
14/09/2016,F,4,70
15/09/2016,C,9,67
16/09/2016,D,7,68
17/09/2016,A,10,65
18/09/2016,C,4,67
19/09/2016,D,8,68
20/09/2016,F,9,70
21/09/2016,A,8,65
22/09/2016,F,10,70
23/09/2016,D,6,68
24/09/2016,E,6,69
25/09/2016,E,1,69
26/09/2016,F,4,70
27/09/2016,B,8,66
28/09/2016,C,3,67
29/09/2016,A,4,65
30/09/2016,E,4,69
1/10/2016,F,5,70
2/10/2016,C,3,67
3/10/2016,A,3,65
4/10/2016,D,3,68
5/10/2016,B,7,66
6/10/2016,F,1,70
7/10/2016,F,7,70
8/10/2016,F,7,70
9/10/2016,A,2,65
10/10/2016,F,4,70
11/10/2016,C,6,67
12/10/2016,C,9,67
13/10/2016,B,5,66
14/10/2016,D,2,68
15/10/2016,E,10,69
16/10/2016,D,5,68
17/10/2016,D,2,68
18/10/2016,B,4,66
19/10/2016,D,1,68
20/10/2016,A,5,65
21/10/2016,E,4,69
22/10/2016,E,6,69
23/10/2016,B,9,66
24/10/2016,B,8,66
25/10/2016,E,2,69
26/10/2016,E,2,69
27/10/2016,D,3,68
28/10/2016,C,6,67
29/10/2016,F,9,70
30/10/2016,A,5,65
31/10/2016,C,9,67
1/11/2016,C,3,67
2/11/2016,A,2,65
3/11/2016,B,6,66
4/11/2016,D,3,68
5/11/2016,C,10,67
6/11/2016,D,6,68
7/11/2016,C,7,67
8/11/2016,B,2,66
9/11/2016,C,8,67
10/11/2016,C,8,67
11/11/2016,C,5,67
12/11/2016,D,4,68
13/11/2016,F,5,70
14/11/2016,D,6,68
15/11/2016,F,9,70
16/11/2016,E,5,69
17/11/2016,E,9,69
18/11/2016,C,5,67
19/11/2016,A,9,65
20/11/2016,F,8,70
21/11/2016,A,6,65
22/11/2016,A,5,65
23/11/2016,E,1,69
24/11/2016,C,9,67
25/11/2016,A,4,65
26/11/2016,C,4,67
27/11/2016,A,3,65
28/11/2016,F,4,70
29/11/2016,E,8,69
30/11/2016,C,7,67
1/12/2016,A,10,65
2/12/2016,C,4,67
3/12/2016,F,3,70
4/12/2016,D,7,68
5/12/2016,B,3,66
6/12/2016,A,8,65
7/12/2016,D,1,68
8/12/2016,E,6,69
9/12/2016,F,10,70
10/12/2016,C,10,67
11/12/2016,A,3,65
12/12/2016,D,5,68
13/12/2016,B,6,66
14/12/2016,E,10,69
15/12/2016,D,5,68
16/12/2016,C,9,67
17/12/2016,C,7,67
18/12/2016,A,10,65
19/12/2016,D,5,68
20/12/2016,E,9,69
21/12/2016,B,10,66
22/12/2016,A,1,65
23/12/2016,B,1,66
24/12/2016,B,5,66
25/12/2016,D,3,68
26/12/2016,C,1,67
27/12/2016,E,8,69
28/12/2016,B,6,66
29/12/2016,D,2,68
30/12/2016,E,10,69
31/12/2016,E,7,69
1/01/2017,B,1,66
2/01/2017,C,7,67
3/01/2017,B,5,66
4/01/2017,C,10,67
5/01/2017,A,3,65
6/01/2017,D,3,68
7/01/2017,B,2,66
8/01/2017,E,8,69
9/01/2017,A,6,65
10/01/2017,B,10,66
11/01/2017,C,3,67
12/01/2017,D,4,68
13/01/2017,A,4,65
14/01/2017,E,1,69
15/01/2017,E,9,69
16/01/2017,A,4,65
17/01/2017,F,8,70
18/01/2017,B,7,66
19/01/2017,F,1,70
20/01/2017,A,8,65
21/01/2017,D,8,68
22/01/2017,C,3,67
23/01/2017,C,7,67
24/01/2017,E,9,69
25/01/2017,B,3,66
26/01/2017,C,2,67
27/01/2017,A,8,65
28/01/2017,A,8,65
29/01/2017,E,8,69
30/01/2017,E,4,69
31/01/2017,D,5,68
1/02/2017,B,5,66
2/02/2017,A,7,65
3/02/2017,D,10,68
4/02/2017,B,4,66
5/02/2017,A,4,65
6/02/2017,C,2,67
7/02/2017,F,10,70
8/02/2017,C,10,67
9/02/2017,D,2,68
10/02/2017,C,9,67
11/02/2017,B,5,66
12/02/2017,B,1,66
13/02/2017,E,5,69
14/02/2017,A,4,65
15/02/2017,B,10,66
16/02/2017,F,2,70
17/02/2017,A,10,65
18/02/2017,A,7,65
19/02/2017,C,4,67
20/02/2017,B,7,66
21/02/2017,A,3,65
22/02/2017,E,5,69
23/02/2017,C,5,67
24/02/2017,D,6,68
25/02/2017,D,6,68
26/02/2017,D,9,68
27/02/2017,D,8,68
28/02/2017,B,9,66
1/03/2017,A,2,65
2/03/2017,D,4,68
3/03/2017,D,2,68
4/03/2017,B,5,66
5/03/2017,F,10,70
6/03/2017,B,1,66
7/03/2017,F,1,70
8/03/2017,E,1,69
9/03/2017,B,2,66
10/03/2017,E,1,69
11/03/2017,B,9,66
12/03/2017,D,2,68
13/03/2017,E,6,69
14/03/2017,A,3,65
15/03/2017,C,9,67
16/03/2017,D,5,68
17/03/2017,F,1,70
18/03/2017,D,1,68
19/03/2017,E,6,69
20/03/2017,B,5,66
21/03/2017,B,5,66
22/03/2017,C,1,67
23/03/2017,E,1,69
24/03/2017,F,6,70
25/03/2017,B,4,66
26/03/2017,D,9,68
27/03/2017,A,10,65
28/03/2017,E,4,69
29/03/2017,A,6,65
30/03/2017,B,2,66
31/03/2017,B,10,66
1/04/2017,F,8,70
2/04/2017,B,3,66
3/04/2017,A,2,65
4/04/2017,F,5,70
5/04/2017,B,5,66
6/04/2017,B,10,66
7/04/2017,A,3,65
8/04/2017,C,5,67
9/04/2017,B,5,66
10/04/2017,C,4,67
11/04/2017,E,6,69
12/04/2017,C,2,67
13/04/2017,B,10,66
14/04/2017,C,3,67
15/04/2017,B,6,66
16/04/2017,B,1,66
17/04/2017,C,1,67
18/04/2017,C,2,67
19/04/2017,B,8,66
20/04/2017,A,2,65
21/04/2017,A,1,65
22/04/2017,D,3,68
23/04/2017,F,9,70
24/04/2017,F,9,70
25/04/2017,C,9,67
26/04/2017,A,9,65
27/04/2017,D,6,68
28/04/2017,C,2,67
29/04/2017,C,8,67
30/04/2017,E,7,69
1/05/2017,F,9,70
2/05/2017,C,1,67
3/05/2017,A,4,65
4/05/2017,F,7,70
5/05/2017,A,5,65
6/05/2017,A,2,65
7/05/2017,C,9,67
8/05/2017,A,9,65
9/05/2017,B,7,66
10/05/2017,D,9,68
11/05/2017,D,8,68
12/05/2017,B,4,66
13/05/2017,A,8,65
14/05/2017,C,10,67
15/05/2017,C,3,67
16/05/2017,A,2,65
17/05/2017,A,9,65
18/05/2017,C,8,67
19/05/2017,B,7,66
20/05/2017,A,10,65
21/05/2017,B,2,66
22/05/2017,D,7,68
23/05/2017,A,10,65
24/05/2017,E,4,69
25/05/2017,D,2,68
26/05/2017,F,2,70
27/05/2017,F,2,70
28/05/2017,D,2,68
29/05/2017,B,8,66
30/05/2017,A,6,65
31/05/2017,A,3,65
1/06/2017,C,10,67
2/06/2017,F,5,70
3/06/2017,B,5,66
4/06/2017,E,6,69
5/06/2017,E,1,69
6/06/2017,E,10,69
7/06/2017,E,7,69
8/06/2017,E,6,69
9/06/2017,D,1,68
10/06/2017,D,5,68
11/06/2017,A,1,65
12/06/2017,D,6,68
13/06/2017,B,9,66
14/06/2017,C,6,67
15/06/2017,C,8,67
16/06/2017,A,3,65
17/06/2017,A,2,65
18/06/2017,F,3,70
19/06/2017,E,4,69
20/06/2017,B,9,66
21/06/2017,C,7,67
22/06/2017,F,6,70
23/06/2017,C,2,67
24/06/2017,D,7,68
25/06/2017,B,2,66
26/06/2017,B,2,66
27/06/2017,C,10,67
28/06/2017,F,7,70
29/06/2017,C,2,67
30/06/2017,E,3,69
1/07/2017,C,8,67
2/07/2017,A,9,65
3/07/2017,D,7,68
4/07/2017,C,7,67
5/07/2017,F,10,70
6/07/2017,A,3,65
7/07/2017,F,9,70
8/07/2017,E,1,69
9/07/2017,F,4,70
10/07/2017,A,10,65
11/07/2017,B,4,66
12/07/2017,F,5,70
13/07/2017,B,1,66
14/07/2017,A,8,65
15/07/2017,A,6,65
16/07/2017,F,10,70
17/07/2017,B,1,66
18/07/2017,D,1,68
19/07/2017,C,2,67
20/07/2017,C,3,67
21/07/2017,A,8,65
22/07/2017,C,3,67
23/07/2017,B,10,66
24/07/2017,E,1,69
25/07/2017,E,7,69
26/07/2017,B,7,66
27/07/2017,F,1,70
28/07/2017,D,1,68
29/07/2017,A,9,65
30/07/2017,E,4,69
31/07/2017,C,4,67
1/08/2017,E,8,69
2/08/2017,E,10,69
3/08/2017,F,9,70
4/08/2017,B,8,66
5/08/2017,C,3,67
6/08/2017,F,1,70
7/08/2017,B,1,66
8/08/2017,E,8,69
9/08/2017,D,7,68
10/08/2017,C,3,67
11/08/2017,A,5,65
12/08/2017,D,7,68
13/08/2017,D,7,68
14/08/2017,F,7,70
15/08/2017,B,9,66
16/08/2017,E,6,69
17/08/2017,E,1,69
18/08/2017,C,1,67
19/08/2017,C,9,67
20/08/2017,A,4,65
21/08/2017,D,8,68
22/08/2017,F,9,70
23/08/2017,A,7,65
24/08/2017,D,4,68
25/08/2017,C,6,67
26/08/2017,D,8,68
27/08/2017,F,8,70
28/08/2017,F,9,70
29/08/2017,B,3,66
30/08/2017,E,6,69
31/08/2017,A,2,65
1/09/2017,A,6,65
2/09/2017,B,1,66
3/09/2017,E,2,69
4/09/2017,C,4,67
5/09/2017,F,10,70
6/09/2017,E,5,69
7/09/2017,A,1,65
8/09/2017,B,4,66
9/09/2017,C,10,67
10/09/2017,D,6,68
11/09/2017,C,10,67
12/09/2017,C,1,67
13/09/2017,A,9,65
14/09/2017,E,1,69
15/09/2017,D,1,68
16/09/2017,C,2,67
17/09/2017,F,3,70
18/09/2017,A,8,65
19/09/2017,F,5,70
20/09/2017,B,9,66
21/09/2017,B,1,66
22/09/2017,F,10,70
23/09/2017,C,7,67
24/09/2017,E,10,69
25/09/2017,B,3,66
26/09/2017,F,9,70
27/09/2017,B,4,66
28/09/2017,B,3,66
29/09/2017,B,10,66
30/09/2017,D,4,68
1/10/2017,B,3,66
2/10/2017,B,10,66
3/10/2017,A,8,65
4/10/2017,D,1,68
5/10/2017,E,6,69
6/10/2017,E,6,69
7/10/2017,E,9,69
8/10/2017,C,5,67
9/10/2017,D,5,68
10/10/2017,F,9,70
11/10/2017,E,7,69
12/10/2017,E,1,69
13/10/2017,C,3,67
14/10/2017,E,9,69
15/10/2017,D,4,68
16/10/2017,D,5,68
17/10/2017,B,1,66
18/10/2017,E,7,69
19/10/2017,F,3,70
20/10/2017,E,10,69
21/10/2017,A,7,65
22/10/2017,C,2,67
23/10/2017,F,8,70
24/10/2017,D,1,68
25/10/2017,C,5,67
26/10/2017,B,10,66
27/10/2017,B,4,66
28/10/2017,B,5,66
29/10/2017,C,5,67
30/10/2017,F,10,70
31/10/2017,B,7,66
1/11/2017,D,2,68
2/11/2017,D,2,68
3/11/2017,C,2,67
4/11/2017,E,5,69
5/11/2017,D,3,68
6/11/2017,A,6,65
7/11/2017,A,3,65
8/11/2017,E,8,69
9/11/2017,A,2,65
10/11/2017,D,9,68
11/11/2017,D,10,68
12/11/2017,B,10,66
13/11/2017,C,9,67
14/11/2017,D,4,68
15/11/2017,C,6,67
16/11/2017,C,3,67
17/11/2017,B,7,66
18/11/2017,A,5,65
19/11/2017,C,3,67
20/11/2017,A,9,65
21/11/2017,B,10,66
22/11/2017,A,9,65
23/11/2017,D,6,68
24/11/2017,F,7,70
25/11/2017,C,9,67
26/11/2017,F,2,70
27/11/2017,E,2,69
28/11/2017,A,6,65
29/11/2017,B,4,66
30/11/2017,A,4,65
1/12/2017,F,5,70
2/12/2017,A,5,65
3/12/2017,A,2,65
4/12/2017,E,5,69
5/12/2017,F,8,70
6/12/2017,B,6,66
7/12/2017,E,4,69
8/12/2017,F,4,70
9/12/2017,A,10,65
10/12/2017,C,9,67
11/12/2017,C,2,67
12/12/2017,A,3,65
13/12/2017,C,10,67
14/12/2017,C,7,67
15/12/2017,A,6,65
16/12/2017,C,5,67
17/12/2017,B,10,66
18/12/2017,B,6,66
19/12/2017,F,3,70
20/12/2017,D,2,68
21/12/2017,A,9,65
22/12/2017,E,7,69
23/12/2017,B,2,66
24/12/2017,F,4,70
25/12/2017,B,10,66
26/12/2017,B,5,66
27/12/2017,E,2,69
28/12/2017,C,9,67
29/12/2017,C,8,67
30/12/2017,D,5,68
31/12/2017,D,9,68
1/01/2018,F,3,70
2/01/2018,D,8,68
3/01/2018,D,8,68
4/01/2018,E,7,69
5/01/2018,C,3,67
6/01/2018,E,5,69
7/01/2018,F,7,70
8/01/2018,C,6,67
9/01/2018,D,1,68
10/01/2018,B,2,66
11/01/2018,A,2,65
12/01/2018,A,4,65
13/01/2018,F,9,70
14/01/2018,D,6,68
15/01/2018,C,4,67
16/01/2018,C,3,67
17/01/2018,E,1,69
18/01/2018,B,4,66
19/01/2018,B,10,66
20/01/2018,C,8,67
21/01/2018,B,9,66
22/01/2018,B,10,66
23/01/2018,E,1,69
24/01/2018,F,5,70
25/01/2018,F,7,70
26/01/2018,A,2,65
27/01/2018,E,8,69
28/01/2018,D,9,68
29/01/2018,A,7,65
30/01/2018,F,3,70
31/01/2018,D,9,68
1/02/2018,E,4,69
2/02/2018,C,10,67
3/02/2018,B,1,66
4/02/2018,D,4,68
5/02/2018,F,4,70
6/02/2018,A,5,65
7/02/2018,F,1,70
8/02/2018,B,5,66
9/02/2018,A,6,65
10/02/2018,E,6,69
11/02/2018,B,7,66
12/02/2018,D,1,68
13/02/2018,D,8,68
14/02/2018,C,5,67
15/02/2018,B,3,66
16/02/2018,D,9,68
17/02/2018,C,4,67
18/02/2018,A,10,65
19/02/2018,C,10,67
20/02/2018,E,1,69
21/02/2018,F,9,70
22/02/2018,F,2,70
23/02/2018,C,6,67
24/02/2018,F,10,70
25/02/2018,F,6,70
26/02/2018,F,4,70
27/02/2018,C,6,67
28/02/2018,E,10,69
1/03/2018,B,10,66
2/03/2018,F,1,70
3/03/2018,D,6,68
4/03/2018,C,9,67
5/03/2018,B,6,66
6/03/2018,D,6,68
7/03/2018,D,10,68
8/03/2018,D,6,68
9/03/2018,E,6,69
10/03/2018,F,4,70
11/03/2018,B,3,66
12/03/2018,C,4,67
13/03/2018,A,3,65
14/03/2018,A,8,65
15/03/2018,B,2,66
16/03/2018,A,5,65
17/03/2018,D,1,68
18/03/2018,C,5,67
19/03/2018,C,8,67
20/03/2018,D,7,68
21/03/2018,F,3,70
22/03/2018,B,8,66
23/03/2018,A,7,65
24/03/2018,A,6,65
25/03/2018,C,6,67
26/03/2018,B,10,66
27/03/2018,F,10,70
28/03/2018,B,6,66
29/03/2018,E,4,69
30/03/2018,F,3,70
31/03/2018,E,2,69
1/04/2018,E,5,69
2/04/2018,E,8,69
3/04/2018,B,5,66
4/04/2018,D,1,68
5/04/2018,F,7,70
6/04/2018,D,1,68
7/04/2018,F,5,70
8/04/2018,C,10,67
9/04/2018,F,7,70
10/04/2018,F,8,70
11/04/2018,C,5,67
12/04/2018,A,8,65
13/04/2018,E,10,69
14/04/2018,C,9,67
15/04/2018,B,1,66
16/04/2018,E,8,69
17/04/2018,D,5,68
18/04/2018,F,8,70
19/04/2018,B,5,66
20/04/2018,A,8,65
21/04/2018,B,9,66
22/04/2018,C,4,67
23/04/2018,F,5,70
24/04/2018,B,4,66
25/04/2018,A,3,65
26/04/2018,C,7,67
27/04/2018,C,10,67
28/04/2018,D,8,68
29/04/2018,D,9,68
30/04/2018,D,9,68
1/05/2018,D,4,68
2/05/2018,B,4,66
3/05/2018,E,4,69
4/05/2018,A,9,65
5/05/2018,A,2,65
6/05/2018,A,1,65
7/05/2018,D,3,68
8/05/2018,E,3,69
9/05/2018,E,6,69
10/05/2018,A,1,65
11/05/2018,D,10,68
12/05/2018,A,6,65
13/05/2018,C,9,67
14/05/2018,B,8,66
15/05/2018,B,10,66
16/05/2018,C,1,67
17/05/2018,E,7,69
18/05/2018,D,6,68
19/05/2018,C,10,67
20/05/2018,A,2,65
21/05/2018,B,5,66
22/05/2018,B,2,66
23/05/2018,B,1,66
24/05/2018,E,2,69
25/05/2018,D,8,68
26/05/2018,D,7,68
27/05/2018,A,1,65
28/05/2018,A,7,65
29/05/2018,C,10,67
30/05/2018,C,5,67
31/05/2018,F,3,70
1/06/2018,C,10,67
2/06/2018,E,7,69
3/06/2018,F,8,70
4/06/2018,D,10,68
5/06/2018,A,10,65
6/06/2018,A,1,65
7/06/2018,D,4,68
8/06/2018,B,2,66
9/06/2018,D,1,68
10/06/2018,F,10,70
11/06/2018,C,5,67
12/06/2018,F,5,70
13/06/2018,B,7,66
14/06/2018,B,9,66
15/06/2018,C,5,67
16/06/2018,B,10,66
17/06/2018,C,7,67
18/06/2018,E,9,69
19/06/2018,C,2,67
20/06/2018,D,8,68
21/06/2018,E,8,69
22/06/2018,F,1,70
23/06/2018,B,8,66
24/06/2018,A,3,65
25/06/2018,C,2,67
26/06/2018,E,4,69
27/06/2018,C,1,67
28/06/2018,E,3,69
29/06/2018,E,9,69
30/06/2018,B,4,66
1/07/2018,B,3,66
2/07/2018,F,6,70
3/07/2018,D,4,68
4/07/2018,B,1,66
5/07/2018,B,8,66
6/07/2018,A,8,65
7/07/2018,F,3,70
8/07/2018,C,4,67
9/07/2018,E,6,69
10/07/2018,F,3,70
11/07/2018,A,10,65
12/07/2018,D,6,68
13/07/2018,E,5,69
14/07/2018,D,10,68
15/07/2018,A,6,65
16/07/2018,D,10,68
17/07/2018,A,7,65
18/07/2018,F,10,70
19/07/2018,D,4,68
20/07/2018,E,4,69
21/07/2018,F,7,70
22/07/2018,B,4,66
23/07/2018,D,6,68
24/07/2018,F,3,70
25/07/2018,A,4,65
26/07/2018,C,10,67
27/07/2018,D,4,68
28/07/2018,A,4,65
29/07/2018,D,4,68
30/07/2018,A,3,65
31/07/2018,C,10,67
1/08/2018,F,4,70
2/08/2018,B,3,66
3/08/2018,D,10,68
4/08/2018,B,8,66
5/08/2018,E,8,69
6/08/2018,E,2,69
7/08/2018,B,1,66
8/08/2018,D,9,68
9/08/2018,A,2,65
10/08/2018,A,7,65
11/08/2018,C,4,67
12/08/2018,A,8,65
13/08/2018,B,5,66
14/08/2018,A,8,65
15/08/2018,C,10,67
16/08/2018,B,6,66
17/08/2018,E,6,69
18/08/2018,C,10,67
19/08/2018,F,8,70
20/08/2018,A,10,65
21/08/2018,C,1,67
22/08/2018,F,5,70
23/08/2018,A,7,65
24/08/2018,F,3,70
25/08/2018,D,5,68
26/08/2018,C,2,67
27/08/2018,E,3,69
28/08/2018,B,6,66
29/08/2018,B,10,66
30/08/2018,C,4,67
31/08/2018,F,5,70
1/09/2018,A,6,65
2/09/2018,C,3,67
3/09/2018,E,7,69
4/09/2018,A,10,65
5/09/2018,A,4,65
6/09/2018,D,2,68
7/09/2018,E,4,69
8/09/2018,B,2,66
9/09/2018,E,8,69
10/09/2018,D,1,68
11/09/2018,B,4,66
12/09/2018,F,10,70
13/09/2018,B,10,66
14/09/2018,E,8,69
15/09/2018,C,7,67
16/09/2018,A,10,65
17/09/2018,D,4,68
18/09/2018,F,5,70
19/09/2018,D,10,68
20/09/2018,B,5,66
21/09/2018,F,8,70
22/09/2018,E,2,69
23/09/2018,A,6,65
24/09/2018,E,4,69
25/09/2018,C,8,67
26/09/2018,F,3,70
27/09/2018,D,5,68
28/09/2018,B,3,66
29/09/2018,D,3,68
30/09/2018,E,1,69
1/10/2018,F,4,70
2/10/2018,D,6,68
3/10/2018,D,6,68
4/10/2018,C,2,67
5/10/2018,A,5,65
6/10/2018,D,1,68
7/10/2018,F,9,70
8/10/2018,D,4,68
9/10/2018,E,5,69
10/10/2018,B,6,66
11/10/2018,F,3,70
12/10/2018,C,8,67
13/10/2018,A,7,65
14/10/2018,E,9,69
15/10/2018,B,8,66
16/10/2018,A,4,65
17/10/2018,F,2,70
18/10/2018,B,6,66
19/10/2018,F,1,70
20/10/2018,F,1,70
21/10/2018,A,6,65
22/10/2018,E,7,69
23/10/2018,F,10,70
24/10/2018,B,5,66
25/10/2018,F,7,70
26/10/2018,C,5,67
27/10/2018,E,1,69
28/10/2018,A,7,65
29/10/2018,C,4,67
30/10/2018,E,9,69
31/10/2018,D,4,68
1/11/2018,E,8,69
2/11/2018,B,3,66
3/11/2018,A,3,65
4/11/2018,D,8,68
5/11/2018,A,4,65
6/11/2018,C,5,67
7/11/2018,B,2,66
8/11/2018,B,7,66
9/11/2018,D,4,68
10/11/2018,D,2,68
11/11/2018,E,3,69
12/11/2018,B,2,66
13/11/2018,F,7,70
14/11/2018,B,1,66
15/11/2018,F,7,70
16/11/2018,D,7,68
17/11/2018,D,1,68
18/11/2018,E,2,69
19/11/2018,F,8,70
20/11/2018,B,10,66
21/11/2018,C,6,67
22/11/2018,C,1,67
23/11/2018,D,8,68
24/11/2018,B,5,66
25/11/2018,E,9,69
26/11/2018,E,2,69
27/11/2018,E,4,69
28/11/2018,E,4,69
29/11/2018,A,6,65
30/11/2018,C,1,67
1/12/2018,A,4,65
2/12/2018,D,4,68
3/12/2018,C,4,67
4/12/2018,E,2,69
5/12/2018,E,3,69
6/12/2018,F,5,70
7/12/2018,D,1,68
8/12/2018,A,10,65
9/12/2018,B,6,66
10/12/2018,A,5,65
11/12/2018,C,7,67
12/12/2018,A,1,65
13/12/2018,B,8,66
14/12/2018,D,5,68
15/12/2018,E,8,69
16/12/2018,C,1,67
17/12/2018,D,2,68
18/12/2018,D,3,68
19/12/2018,B,6,66
20/12/2018,E,9,69
21/12/2018,D,8,68
22/12/2018,D,5,68
23/12/2018,E,6,69
24/12/2018,C,1,67
25/12/2018,B,1,66
26/12/2018,D,5,68
27/12/2018,E,9,69
28/12/2018,E,7,69
29/12/2018,A,5,65
30/12/2018,F,7,70
31/12/2018,C,10,67
1/01/2019,D,2,68
2/01/2019,A,1,65
3/01/2019,F,6,70
4/01/2019,A,3,65
5/01/2019,F,5,70
6/01/2019,A,6,65
7/01/2019,B,6,66
8/01/2019,D,4,68
9/01/2019,D,1,68
10/01/2019,D,7,68
11/01/2019,C,1,67
12/01/2019,B,8,66
13/01/2019,F,1,70
14/01/2019,A,2,65
15/01/2019,E,9,69
16/01/2019,D,9,68
17/01/2019,B,8,66
18/01/2019,B,6,66
19/01/2019,B,4,66
20/01/2019,A,2,65
21/01/2019,E,2,69
22/01/2019,E,5,69
23/01/2019,E,8,69
24/01/2019,A,9,65
25/01/2019,E,6,69
26/01/2019,A,1,65
27/01/2019,F,9,70
28/01/2019,E,4,69
29/01/2019,C,6,67
30/01/2019,D,1,68
31/01/2019,C,6,67
1/02/2019,E,3,69
2/02/2019,D,1,68
3/02/2019,D,3,68
4/02/2019,A,5,65
5/02/2019,C,2,67
6/02/2019,A,5,65
7/02/2019,C,3,67
8/02/2019,D,2,68
9/02/2019,C,10,67
10/02/2019,A,2,65
11/02/2019,B,7,66
12/02/2019,B,3,66
13/02/2019,F,6,70
14/02/2019,A,1,65
15/02/2019,A,2,65
16/02/2019,E,10,69
17/02/2019,F,10,70
18/02/2019,C,5,67
19/02/2019,E,9,69
20/02/2019,F,8,70
21/02/2019,A,1,65
22/02/2019,D,7,68
23/02/2019,A,7,65
24/02/2019,E,8,69
25/02/2019,E,3,69
26/02/2019,B,8,66
27/02/2019,C,1,67
28/02/2019,B,6,66
1/03/2019,B,8,66
2/03/2019,C,5,67
3/03/2019,A,8,65
4/03/2019,D,6,68
5/03/2019,A,10,65
6/03/2019,D,3,68
7/03/2019,D,3,68
8/03/2019,A,10,65
9/03/2019,C,8,67
10/03/2019,F,1,70
11/03/2019,D,5,68
12/03/2019,C,3,67
13/03/2019,A,10,65
14/03/2019,D,8,68
15/03/2019,D,10,68
16/03/2019,B,8,66
17/03/2019,F,7,70
18/03/2019,F,5,70
19/03/2019,B,2,66
20/03/2019,E,4,69
21/03/2019,B,1,66
22/03/2019,B,9,66
23/03/2019,C,6,67
24/03/2019,A,1,65
25/03/2019,F,6,70
26/03/2019,A,6,65
27/03/2019,A,6,65
28/03/2019,F,2,70
29/03/2019,D,5,68
30/03/2019,C,10,67
31/03/2019,C,9,67
1/04/2019,C,7,67
2/04/2019,C,8,67
3/04/2019,C,10,67
4/04/2019,E,8,69
5/04/2019,F,10,70
6/04/2019,F,4,70
7/04/2019,C,9,67
8/04/2019,F,5,70
9/04/2019,D,3,68
10/04/2019,B,8,66
11/04/2019,D,6,68
12/04/2019,C,7,67
13/04/2019,C,4,67
14/04/2019,F,1,70
15/04/2019,A,3,65
16/04/2019,D,8,68
17/04/2019,F,6,70
18/04/2019,B,8,66
19/04/2019,F,3,70
20/04/2019,B,10,66
21/04/2019,D,6,68
22/04/2019,F,10,70
23/04/2019,C,10,67
24/04/2019,F,10,70
25/04/2019,E,8,69
26/04/2019,A,1,65
27/04/2019,C,9,67
28/04/2019,A,2,65
29/04/2019,D,8,68
30/04/2019,A,1,65
1/05/2019,D,6,68
2/05/2019,E,4,69
3/05/2019,E,6,69
4/05/2019,D,2,68
5/05/2019,C,1,67
6/05/2019,C,10,67
7/05/2019,F,8,70
8/05/2019,B,5,66
9/05/2019,B,2,66
10/05/2019,E,8,69
11/05/2019,F,9,70
12/05/2019,F,1,70
13/05/2019,C,1,67
14/05/2019,E,10,69
15/05/2019,F,4,70
16/05/2019,C,8,67
17/05/2019,B,10,66
18/05/2019,E,2,69
19/05/2019,C,7,67
20/05/2019,F,10,70
21/05/2019,C,5,67
22/05/2019,D,4,68
23/05/2019,C,7,67
24/05/2019,A,2,65
25/05/2019,E,7,69
26/05/2019,B,2,66
27/05/2019,E,5,69
28/05/2019,F,10,70
29/05/2019,D,9,68
30/05/2019,B,2,66
31/05/2019,A,5,65
1/06/2019,B,5,66
2/06/2019,F,7,70
3/06/2019,C,9,67
4/06/2019,C,6,67
5/06/2019,B,6,66
6/06/2019,B,8,66
7/06/2019,A,2,65
8/06/2019,E,6,69
9/06/2019,D,2,68
10/06/2019,B,6,66
11/06/2019,B,2,66
12/06/2019,A,7,65
13/06/2019,E,8,69
14/06/2019,B,3,66
15/06/2019,F,9,70
16/06/2019,A,6,65
17/06/2019,B,1,66
18/06/2019,E,2,69
19/06/2019,C,2,67
20/06/2019,B,3,66
21/06/2019,A,2,65
22/06/2019,F,4,70
23/06/2019,A,1,65
24/06/2019,D,6,68
25/06/2019,C,10,67
26/06/2019,B,9,66
27/06/2019,C,10,67
28/06/2019,F,4,70
29/06/2019,F,7,70
30/06/2019,C,6,67
1/07/2019,D,2,68
2/07/2019,E,10,69
3/07/2019,F,7,70
4/07/2019,D,9,68
5/07/2019,B,4,66
6/07/2019,F,6,70
7/07/2019,C,4,67
8/07/2019,F,8,70
9/07/2019,C,9,67
10/07/2019,F,8,70
11/07/2019,C,10,67
12/07/2019,E,1,69
13/07/2019,A,4,65
14/07/2019,D,4,68
15/07/2019,A,8,65
16/07/2019,F,8,70
17/07/2019,A,4,65
18/07/2019,B,4,66
19/07/2019,F,8,70
20/07/2019,F,7,70
21/07/2019,E,2,69
22/07/2019,D,1,68
23/07/2019,B,7,66
